"type","word1","word2","word3","word4"
"leg","stumble","hop","walk","tiptoe"
"arm","scratch","peel","grip","squeeze"
"arm","clap","clean","rub","catch"
"leg","wade","trek","pedal","kick"
"arm","chop","brush","gesture","shake"
"leg","stroll","stomp","cycle","stand"
"arm","whip","fold","hug","bind"
"leg","step","flee","trip","leap"
"arm","dunk","knock","sign","pull"
"arm","slap","scoop","pinch","wrap"
"leg","run","jog","dance","wander"
"arm","snatch","dig","click","wipe"
"leg","glide","jump","kneel","stride"
"arm","scrub","carve","scrape","throw"
"leg","hike","squat","stray","rush"
"leg","sneak","skip","skate","sprint"
"leg","slide","limp","bounce","slip"
"arm","pluck","pat","push","poke"
"leg","trample","strut","tramp","march"
"arm","grab","punch","stab","polish"
