"type","word1","word2","word3","word4"
"leg","stroll","tramp","walk","jump"
"arm","grip","stab","scratch","slap"
"arm","sign","hug","throw","pull"
"leg","kick","dance","skip","wade"
"arm","pat","pluck","scoop","chop"
"arm","fold","gesture","scrub","snatch"
"leg","stand","stomp","sprint","skate"
"leg","leap","stray","flee","pedal"
"leg","rush","run","trip","slide"
"arm","whip","carve","rub","poke"
"arm","brush","shake","push","dunk"
"leg","march","trek","hike","squat"
"arm","catch","wrap","wipe","bind"
"arm","scrape","dig","clean","clap"
"leg","glide","bounce","stumble","strut"
"leg","sneak","cycle","trample","limp"
"arm","knock","squeeze","peel","click"
"arm","polish","punch","grab","pinch"
"leg","hop","jog","stride","kneel"
"leg","wander","step","slip","tiptoe"
