"type","word1","word2","word3","word4"
"arm","wipe","grip","rub","grab"
"arm","knock","pinch","push","sign"
"arm","dunk","polish","gesture","poke"
"leg","rush","march","hike","jump"
"arm","scoop","slap","shake","pat"
"leg","bounce","flee","trample","dance"
"leg","sneak","limp","run","stand"
"leg","wander","stumble","squat","pedal"
"arm","wrap","pluck","punch","clap"
"leg","kick","sprint","tiptoe","jog"
"leg","slip","stride","strut","stray"
"arm","fold","squeeze","dig","stab"
"arm","hug","whip","clean","scrub"
"leg","trek","glide","cycle","skip"
"leg","hop","skate","leap","kneel"
"arm","pull","click","snatch","peel"
"leg","stroll","stomp","step","trip"
"leg","walk","tramp","slide","wade"
"arm","scratch","chop","catch","carve"
"arm","scrape","bind","throw","brush"
