"type","word1","word2","word3","word4"
"arm","pluck","pull","poke","click"
"arm","whip","knock","fold","scratch"
"leg","stomp","bounce","kick","slide"
"arm","clap","gesture","throw","clean"
"leg","march","hike","stray","step"
"arm","brush","scrape","pinch","dunk"
"leg","trip","skip","stand","tiptoe"
"leg","rush","kneel","strut","flee"
"leg","tramp","cycle","jump","walk"
"arm","carve","rub","pat","punch"
"leg","sprint","wander","sneak","trek"
"leg","leap","skate","dance","squat"
"arm","slap","sign","chop","squeeze"
"arm","bind","wrap","dig","scrub"
"leg","stumble","stroll","run","jog"
"arm","shake","hug","grip","catch"
"arm","polish","snatch","scoop","push"
"leg","glide","slip","stride","hop"
"leg","wade","trample","limp","pedal"
"arm","wipe","stab","peel","grab"
