"type","word1","word2","word3","word4"
"leg","bounce","limp","tramp","walk"
"leg","stand","skip","strut","stomp"
"leg","stroll","run","sneak","step"
"arm","whip","slap","knock","pluck"
"leg","kick","trip","skate","wade"
"arm","grab","punch","scratch","push"
"leg","jog","slide","trample","tiptoe"
"arm","pull","click","catch","scoop"
"leg","dance","trek","march","hop"
"arm","wipe","scrub","snatch","stab"
"leg","rush","slip","glide","leap"
"arm","chop","dunk","pat","fold"
"leg","jump","squat","sprint","stumble"
"arm","gesture","squeeze","poke","shake"
"arm","brush","hug","carve","throw"
"arm","dig","clean","pinch","scrape"
"leg","stray","pedal","kneel","wander"
"arm","bind","polish","rub","grip"
"arm","sign","wrap","peel","clap"
"leg","cycle","hike","stride","flee"
