"type","word1","word2","word3","word4"
"leg","pedal","wander","stumble","leap"
"leg","strut","stride","run","sprint"
"arm","sign","catch","hug","chop"
"arm","scrape","scoop","pull","dig"
"leg","kneel","limp","flee","squat"
"leg","skip","hike","rush","stomp"
"arm","scratch","grab","squeeze","pat"
"arm","pinch","polish","dunk","scrub"
"arm","whip","rub","slap","clean"
"leg","cycle","tiptoe","stand","stroll"
"leg","walk","trek","trample","slide"
"arm","wrap","bind","knock","push"
"leg","sneak","bounce","tramp","trip"
"leg","glide","kick","dance","step"
"arm","click","throw","punch","shake"
"arm","pluck","snatch","poke","peel"
"leg","march","wade","jump","jog"
"leg","stray","hop","slip","skate"
"arm","gesture","clap","brush","grip"
"arm","fold","stab","wipe","carve"
