"type","word1","word2","word3","word4"
"leg","bounce","trip","pedal","dance"
"arm","poke","carve","clean","slap"
"arm","bind","stab","punch","click"
"leg","step","strut","march","sneak"
"leg","slip","leap","limp","sprint"
"arm","catch","wrap","pinch","scratch"
"leg","skip","kick","stomp","hop"
"arm","scrub","pull","snatch","grip"
"leg","glide","trek","stand","slide"
"arm","pluck","rub","dig","hug"
"leg","kneel","stray","squat","stumble"
"leg","jump","trample","wander","tiptoe"
"leg","cycle","hike","tramp","rush"
"arm","clap","scoop","chop","polish"
"arm","sign","whip","shake","squeeze"
"leg","jog","walk","run","skate"
"leg","wade","stride","flee","stroll"
"arm","scrape","knock","peel","throw"
"arm","pat","wipe","push","brush"
"arm","fold","gesture","grab","dunk"
