"type","word1","word2","word3","word4"
"arm","knock","peel","squeeze","carve"
"leg","stumble","wade","tiptoe","tramp"
"leg","pedal","hop","stray","trip"
"arm","wrap","scoop","throw","grip"
"leg","squat","leap","run","bounce"
"arm","scratch","slap","punch","rub"
"leg","limp","march","skate","kick"
"leg","slip","strut","wander","kneel"
"leg","sneak","glide","skip","slide"
"arm","click","brush","chop","gesture"
"leg","stomp","hike","trek","walk"
"arm","pinch","hug","whip","pat"
"arm","push","shake","sign","dunk"
"arm","dig","polish","poke","pull"
"leg","step","sprint","trample","rush"
"arm","clean","clap","stab","bind"
"leg","jump","stroll","flee","stride"
"arm","scrape","grab","pluck","fold"
"arm","wipe","snatch","scrub","catch"
"leg","jog","cycle","dance","stand"
