"type","word1","word2","word3","word4"
"arm","dunk","hug","slap","scoop"
"leg","pedal","tramp","bounce","jump"
"arm","clean","peel","polish","scratch"
"leg","step","strut","cycle","hike"
"arm","pat","wrap","scrub","catch"
"leg","trek","march","stomp","leap"
"leg","hop","skate","stride","wander"
"arm","pinch","chop","carve","knock"
"arm","snatch","sign","pluck","pull"
"arm","bind","brush","clap","fold"
"leg","trip","glide","tiptoe","kick"
"leg","stroll","skip","stumble","walk"
"arm","push","squeeze","dig","poke"
"arm","gesture","whip","rub","punch"
"arm","stab","scrape","shake","click"
"leg","jog","stand","sneak","sprint"
"arm","throw","wipe","grip","grab"
"leg","wade","slip","run","rush"
"leg","flee","slide","stray","limp"
"leg","trample","kneel","dance","squat"
