"type","word1","word2","word3","word4"
"arm","grab","rub","sign","dig"
"arm","scoop","grip","snatch","gesture"
"arm","stab","bind","pull","whip"
"leg","limp","dance","jog","walk"
"leg","glide","leap","trek","stride"
"leg","skip","run","cycle","stumble"
"arm","clean","fold","wrap","punch"
"leg","trample","squat","hop","strut"
"leg","tramp","sprint","tiptoe","pedal"
"arm","wipe","squeeze","brush","poke"
"arm","scratch","catch","slap","carve"
"leg","hike","kneel","slip","jump"
"leg","slide","stroll","flee","skate"
"leg","stomp","march","wade","stray"
"arm","polish","click","dunk","pluck"
"arm","clap","knock","chop","scrape"
"leg","trip","wander","rush","kick"
"arm","shake","push","pinch","peel"
"leg","step","sneak","stand","bounce"
"arm","hug","pat","throw","scrub"
