"type","word1","word2","word3","word4"
"arm","pat","brush","shake","snatch"
"arm","rub","scratch","wrap","knock"
"arm","wipe","push","slap","dig"
"leg","trip","sprint","skip","stray"
"leg","walk","slip","tiptoe","bounce"
"arm","stab","pluck","pinch","peel"
"leg","jog","cycle","trek","kneel"
"leg","wade","tramp","dance","jump"
"leg","run","pedal","leap","limp"
"arm","bind","dunk","scrub","catch"
"leg","rush","sneak","hike","march"
"leg","glide","step","hop","stroll"
"arm","pull","gesture","grip","whip"
"arm","click","fold","scrape","carve"
"leg","trample","slide","stride","stand"
"leg","kick","flee","skate","squat"
"arm","grab","sign","throw","clean"
"arm","poke","chop","punch","squeeze"
"leg","wander","stomp","stumble","strut"
"arm","scoop","hug","clap","polish"
