"type","word1","word2","word3","word4"
"arm","bind","slap","wrap","fold"
"arm","rub","punch","pluck","peel"
"arm","chop","scrub","clean","snatch"
"leg","sprint","tramp","squat","kneel"
"leg","rush","cycle","leap","wander"
"leg","slide","wade","bounce","stroll"
"arm","brush","scratch","throw","dunk"
"leg","trample","dance","hop","walk"
"arm","carve","gesture","clap","shake"
"arm","pull","pat","knock","scoop"
"leg","flee","stray","glide","tiptoe"
"leg","limp","pedal","stomp","stumble"
"arm","wipe","grip","poke","whip"
"arm","stab","squeeze","click","scrape"
"leg","skate","kick","march","jog"
"leg","sneak","slip","stand","stride"
"leg","trip","strut","jump","hike"
"arm","dig","grab","hug","catch"
"leg","step","skip","run","trek"
"arm","polish","pinch","push","sign"
