"type","word1","word2","word3","word4"
"arm","chop","pull","sign","snatch"
"arm","wrap","peel","shake","whip"
"arm","gesture","pinch","scoop","knock"
"leg","jump","hop","hike","tramp"
"leg","kneel","wade","flee","jog"
"leg","trip","strut","pedal","slip"
"arm","grip","scrape","dunk","slap"
"leg","kick","bounce","slide","sprint"
"arm","pat","push","poke","dig"
"arm","hug","rub","polish","clean"
"leg","march","walk","wander","sneak"
"leg","cycle","stand","trek","rush"
"arm","squeeze","carve","bind","punch"
"leg","skip","stroll","run","glide"
"leg","stride","stomp","limp","trample"
"arm","grab","wipe","scratch","pluck"
"arm","scrub","fold","throw","click"
"leg","stray","dance","leap","tiptoe"
"leg","squat","stumble","step","skate"
"arm","brush","stab","clap","catch"
