"type","word1","word2","word3","word4"
"leg","wander","kneel","tiptoe","slip"
"leg","squat","walk","hop","sprint"
"arm","poke","scratch","click","pat"
"leg","cycle","jump","stroll","stride"
"arm","shake","snatch","punch","peel"
"arm","hug","dig","whip","clean"
"leg","dance","stomp","strut","jog"
"arm","squeeze","bind","rub","clap"
"leg","sneak","glide","kick","stumble"
"arm","sign","gesture","throw","scrub"
"arm","dunk","wipe","scoop","pull"
"leg","trek","rush","bounce","stand"
"arm","slap","pluck","stab","scrape"
"leg","hike","trample","tramp","pedal"
"leg","leap","limp","slide","stray"
"leg","run","march","flee","skate"
"arm","push","brush","fold","chop"
"arm","carve","knock","grab","polish"
"leg","wade","skip","trip","step"
"arm","grip","pinch","catch","wrap"
