"type","word1","word2","word3","word4"
"arm","chop","pat","scrape","bind"
"leg","wade","bounce","tiptoe","kick"
"arm","sign","wipe","punch","stab"
"arm","brush","grab","whip","throw"
"leg","stride","strut","run","rush"
"leg","stand","march","kneel","walk"
"arm","squeeze","polish","hug","catch"
"leg","hop","tramp","wander","sneak"
"leg","glide","slide","jump","step"
"leg","sprint","squat","skate","leap"
"arm","dig","carve","poke","slap"
"leg","jog","slip","trample","dance"
"arm","gesture","scoop","clean","pluck"
"leg","hike","trip","skip","stomp"
"arm","push","knock","peel","wrap"
"leg","pedal","stumble","limp","flee"
"arm","grip","pinch","click","snatch"
"leg","stroll","cycle","trek","stray"
"arm","dunk","rub","scratch","pull"
"arm","shake","fold","clap","scrub"
