"type","word1","word2","word3","word4"
"arm","wipe","pat","clean","bind"
"leg","strut","sneak","bounce","stumble"
"leg","slide","slip","walk","hike"
"leg","kick","jog","tramp","kneel"
"arm","scratch","clap","grip","snatch"
"leg","leap","stand","tiptoe","sprint"
"leg","dance","jump","stray","limp"
"arm","pull","squeeze","click","dunk"
"arm","pinch","polish","throw","gesture"
"leg","pedal","march","skip","step"
"arm","stab","brush","rub","sign"
"leg","rush","flee","trip","trample"
"arm","knock","scrub","hug","carve"
"leg","glide","squat","stroll","wander"
"leg","hop","trek","run","stride"
"arm","wrap","fold","dig","punch"
"arm","scrape","grab","whip","scoop"
"arm","peel","slap","poke","push"
"leg","skate","wade","cycle","stomp"
"arm","catch","pluck","chop","shake"
