"type","word1","word2","word3","word4"
"arm","fold","punch","scoop","shake"
"leg","stumble","sprint","wander","skate"
"leg","jump","trample","step","pedal"
"leg","cycle","slip","wade","sneak"
"arm","whip","grip","scratch","poke"
"arm","pinch","pluck","snatch","pat"
"leg","limp","dance","rush","skip"
"arm","rub","scrub","brush","clap"
"leg","kick","squat","walk","trek"
"arm","throw","gesture","dunk","wipe"
"leg","stroll","strut","jog","trip"
"leg","leap","run","bounce","glide"
"arm","slap","sign","squeeze","knock"
"arm","chop","push","pull","dig"
"leg","stomp","march","hike","flee"
"leg","stand","tiptoe","stride","hop"
"arm","catch","peel","hug","wrap"
"arm","scrape","click","carve","grab"
"leg","tramp","kneel","slide","stray"
"arm","bind","polish","clean","stab"
