"type","word1","word2","word3","word4"
"arm","catch","click","clap","stab"
"leg","jump","stroll","hike","skate"
"arm","brush","sign","dunk","dig"
"leg","march","trek","sneak","skip"
"arm","knock","snatch","wrap","fold"
"leg","stumble","leap","run","walk"
"leg","wade","stand","stride","rush"
"arm","bind","whip","peel","polish"
"leg","dance","glide","strut","flee"
"leg","slide","kick","tiptoe","cycle"
"leg","bounce","pedal","trip","stray"
"arm","squeeze","punch","throw","grip"
"arm","grab","rub","scoop","pat"
"leg","step","tramp","wander","trample"
"leg","stomp","sprint","jog","kneel"
"arm","pluck","slap","gesture","chop"
"leg","slip","hop","squat","limp"
"arm","scrub","scrape","shake","pull"
"arm","pinch","poke","hug","clean"
"arm","wipe","carve","scratch","push"
