"type","word1","word2","word3","word4"
"arm","shake","scratch","rub","stab"
"leg","march","hike","stray","kick"
"leg","slip","trip","jump","stroll"
"arm","chop","scoop","snatch","brush"
"leg","tramp","wander","stomp","strut"
"leg","jog","glide","bounce","kneel"
"arm","bind","hug","squeeze","push"
"leg","wade","limp","leap","tiptoe"
"leg","trample","skip","sneak","stand"
"leg","stride","skate","cycle","step"
"arm","throw","carve","gesture","pat"
"arm","wipe","pluck","catch","grip"
"arm","punch","dunk","pinch","whip"
"leg","run","flee","hop","trek"
"arm","sign","clean","grab","peel"
"arm","scrub","scrape","polish","dig"
"leg","pedal","stumble","sprint","dance"
"arm","wrap","knock","slap","click"
"leg","squat","rush","walk","slide"
"arm","clap","fold","poke","pull"
