"type","word1","word2","word3","word4"
"leg","skate","jog","slide","strut"
"leg","stride","stroll","trample","kneel"
"arm","scrape","slap","wipe","pull"
"leg","trip","hike","jump","tiptoe"
"leg","stray","stand","march","cycle"
"arm","bind","carve","click","catch"
"arm","push","scratch","pinch","sign"
"leg","pedal","sneak","trek","step"
"arm","punch","poke","wrap","clap"
"leg","slip","sprint","stomp","leap"
"leg","dance","bounce","limp","walk"
"arm","throw","dunk","brush","scoop"
"arm","dig","pluck","grab","grip"
"arm","rub","shake","fold","peel"
"leg","stumble","hop","tramp","wander"
"arm","snatch","gesture","clean","knock"
"leg","skip","flee","kick","wade"
"arm","squeeze","chop","polish","hug"
"leg","glide","run","squat","rush"
"arm","scrub","stab","pat","whip"
