"type","word1","word2","word3","word4"
"leg","flee","wander","sprint","slip"
"leg","pedal","hop","rush","cycle"
"arm","peel","slap","pinch","pat"
"leg","wade","bounce","kick","strut"
"leg","limp","march","step","skate"
"leg","stray","stomp","run","hike"
"arm","wipe","dig","squeeze","snatch"
"leg","jog","trip","glide","skip"
"leg","stroll","stand","stride","dance"
"arm","catch","poke","whip","chop"
"arm","shake","pluck","pull","sign"
"arm","grab","rub","throw","scrape"
"leg","kneel","trample","jump","tiptoe"
"arm","knock","clap","polish","scrub"
"arm","push","fold","gesture","scoop"
"arm","clean","scratch","brush","punch"
"leg","tramp","stumble","trek","walk"
"arm","click","stab","bind","hug"
"arm","wrap","carve","dunk","grip"
"leg","squat","slide","sneak","leap"
