"type","word1","word2","word3","word4"
"arm","dig","stab","pluck","rub"
"arm","scrape","push","click","punch"
"leg","stray","skate","sprint","skip"
"leg","stomp","step","wade","trip"
"leg","jump","kneel","wander","walk"
"arm","brush","scratch","catch","bind"
"leg","slip","hop","rush","trek"
"leg","bounce","strut","stumble","limp"
"arm","sign","grip","polish","throw"
"leg","trample","march","kick","tiptoe"
"arm","pull","chop","squeeze","wrap"
"leg","jog","squat","hike","cycle"
"arm","clean","grab","whip","dunk"
"arm","hug","snatch","fold","carve"
"leg","stride","dance","stroll","tramp"
"leg","glide","stand","run","leap"
"arm","peel","knock","scrub","pinch"
"arm","gesture","shake","slap","poke"
"leg","slide","sneak","flee","pedal"
"arm","scoop","clap","wipe","pat"
