"type","word1","word2","word3","word4"
"leg","step","squat","hike","jump"
"arm","carve","whip","scrub","catch"
"leg","cycle","stroll","limp","walk"
"arm","wrap","knock","throw","squeeze"
"arm","scoop","polish","grip","slap"
"leg","slide","stumble","strut","sneak"
"leg","glide","sprint","bounce","slip"
"leg","hop","pedal","tiptoe","kick"
"arm","click","pluck","sign","snatch"
"leg","flee","stride","leap","skate"
"arm","clean","punch","clap","bind"
"arm","poke","shake","fold","peel"
"arm","pat","stab","scrape","dunk"
"leg","wander","jog","kneel","trample"
"arm","dig","hug","pinch","chop"
"arm","wipe","rub","grab","push"
"leg","march","stand","skip","run"
"leg","stomp","trip","stray","wade"
"arm","scratch","pull","brush","gesture"
"leg","dance","rush","tramp","trek"
