"type","word1","word2","word3","word4"
"leg","step","limp","sprint","pedal"
"leg","trek","bounce","slip","hike"
"leg","trample","kick","stand","dance"
"arm","peel","punch","bind","squeeze"
"leg","slide","kneel","glide","wade"
"leg","stray","leap","tramp","skip"
"arm","snatch","rub","scrape","wipe"
"arm","push","scrub","scoop","shake"
"arm","gesture","wrap","catch","dunk"
"leg","stomp","hop","walk","trip"
"leg","sneak","wander","stride","flee"
"arm","pinch","click","clap","throw"
"arm","clean","hug","pull","grab"
"arm","chop","whip","stab","polish"
"leg","run","jump","jog","rush"
"arm","scratch","carve","sign","dig"
"arm","poke","pat","knock","grip"
"arm","brush","pluck","slap","fold"
"leg","skate","tiptoe","stumble","stroll"
"leg","march","squat","strut","cycle"
