"type","word1","word2","word3","word4"
"arm","clean","scrub","dig","dunk"
"arm","fold","stab","pull","clap"
"arm","wrap","throw","peel","chop"
"leg","run","slip","bounce","hike"
"leg","wade","limp","stroll","stumble"
"arm","slap","pinch","push","carve"
"leg","sneak","stride","trip","hop"
"arm","punch","sign","scratch","pluck"
"leg","trek","skip","trample","dance"
"arm","catch","brush","pat","poke"
"leg","kneel","walk","cycle","tramp"
"arm","polish","knock","whip","rub"
"arm","scoop","click","grab","wipe"
"leg","rush","stomp","march","step"
"leg","kick","tiptoe","sprint","glide"
"arm","squeeze","hug","snatch","gesture"
"arm","shake","scrape","grip","bind"
"leg","wander","flee","stray","jump"
"leg","skate","strut","pedal","stand"
"leg","squat","slide","leap","jog"
