"type","word1","word2","word3","word4"
"arm","punch","pat","clap","bind"
"leg","stumble","tiptoe","skate","strut"
"arm","pull","clean","sign","whip"
"arm","hug","pluck","chop","catch"
"arm","scoop","polish","peel","throw"
"leg","slide","slip","limp","wade"
"leg","flee","kneel","trample","run"
"arm","poke","scrape","shake","fold"
"leg","glide","stomp","sprint","jump"
"leg","tramp","bounce","jog","kick"
"arm","carve","scrub","click","wipe"
"leg","leap","pedal","walk","march"
"arm","squeeze","grip","stab","push"
"leg","dance","hop","rush","stroll"
"arm","dunk","snatch","grab","gesture"
"leg","stride","trek","stand","stray"
"arm","rub","pinch","knock","scratch"
"leg","hike","trip","wander","skip"
"arm","wrap","slap","brush","dig"
"leg","squat","step","cycle","sneak"
