"type","word1","word2","word3","word4"
"arm","wipe","peel","snatch","push"
"arm","knock","squeeze","shake","scrape"
"arm","pluck","rub","stab","carve"
"leg","strut","slide","sprint","squat"
"arm","catch","grip","clap","throw"
"leg","jump","slip","tramp","tiptoe"
"arm","fold","pat","gesture","dig"
"leg","skate","cycle","wade","run"
"leg","stray","stroll","walk","hike"
"leg","kneel","bounce","trip","pedal"
"arm","dunk","punch","pull","clean"
"arm","brush","scoop","sign","chop"
"leg","kick","trek","glide","trample"
"arm","wrap","click","poke","grab"
"leg","stand","stride","stomp","skip"
"arm","hug","scratch","bind","pinch"
"leg","leap","dance","stumble","limp"
"arm","polish","slap","scrub","whip"
"leg","sneak","jog","hop","rush"
"leg","step","flee","wander","march"
