"type","word1","word2","word3","word4"
"leg","hop","stand","kneel","jump"
"arm","dunk","grab","gesture","slap"
"arm","scoop","brush","scrub","wrap"
"leg","cycle","stumble","squat","tramp"
"arm","poke","scratch","hug","throw"
"arm","clean","pull","stab","catch"
"leg","march","stomp","stride","trample"
"arm","pinch","fold","knock","polish"
"leg","strut","skate","wander","sneak"
"arm","shake","pluck","click","sign"
"leg","hike","slip","dance","tiptoe"
"leg","slide","bounce","sprint","wade"
"arm","bind","scrape","snatch","clap"
"leg","walk","stroll","trek","stray"
"leg","skip","run","kick","glide"
"arm","pat","carve","whip","peel"
"leg","trip","flee","leap","jog"
"leg","limp","pedal","step","rush"
"arm","push","wipe","dig","squeeze"
"arm","rub","grip","punch","chop"
