"type","word1","word2","word3","word4"
"leg","hop","trip","slide","stride"
"leg","rush","skip","skate","flee"
"leg","tramp","stray","hike","sprint"
"arm","pinch","scrape","snatch","whip"
"leg","stroll","step","trample","squat"
"arm","squeeze","click","peel","punch"
"leg","stand","cycle","slip","stomp"
"leg","wander","limp","dance","wade"
"arm","sign","scoop","scratch","grip"
"leg","kick","trek","march","jog"
"arm","polish","scrub","fold","dig"
"leg","sneak","bounce","strut","pedal"
"arm","pluck","stab","pat","knock"
"leg","jump","walk","glide","tiptoe"
"arm","clean","clap","bind","slap"
"arm","poke","shake","throw","dunk"
"arm","wipe","push","wrap","hug"
"leg","leap","run","kneel","stumble"
"arm","pull","rub","chop","grab"
"arm","catch","brush","carve","gesture"
