"type","word1","word2","word3","word4"
"leg","climb","crawl","creep","leap"
"leg","hop","bounce","mount","kick"
"arm","grasp","skim","dig","throw"
"arm","whip","file","poke","push"
"leg","roam","stamp","stumble","hike"
"arm","nip","knock","grip","grab"
"arm","tug","clap","slap","carve"
"leg","sway","limp","step","dance"
"arm","clutch","scrub","snatch","shake"
"arm","pat","pinch","lift","cut"
"leg","glide","kneel","flee","march"
"leg","run","rush","scuff","sprint"
"leg","trudge","tread","jog","trek"
"arm","fold","toss","twine","squeeze"
"arm","chop","pull","grate","wash"
"leg","prance","slide","wade","sneak"
"leg","stride","stagger","ramble","strut"
"arm","seize","polish","claw","punch"
"leg","wander","wobble","stray","slither"
"arm","bind","scrape","wipe","hack"
"leg","stomp","inch","plod","trip"
"leg","roll","trot","stroll","slip"
"leg","skip","flit","jump","pace"
"arm","stab","scratch","wrap","rub"
"leg","skate","tiptoe","walk","traipse"
"arm","click","delve","catch","bash"
"arm","peel","stir","braid","brush"
"arm","switch","scoop","dunk","clean"
