"type","word1","word2","word3","word4"
"arm","snatch","wipe","toss","pat"
"leg","sway","sprint","stroll","limp"
"leg","pace","stamp","bounce","stride"
"arm","clap","polish","hack","nip"
"arm","stir","delve","stab","pinch"
"leg","slither","crawl","stumble","flit"
"arm","scoop","clutch","file","whip"
"arm","seize","dig","tug","throw"
"arm","grasp","braid","grab","rub"
"leg","hop","hike","rush","trudge"
"arm","skim","wash","dunk","cut"
"arm","clean","scrape","push","grip"
"leg","creep","stagger","wobble","roll"
"arm","bash","pull","grate","carve"
"leg","slide","trip","wander","walk"
"leg","trot","run","tiptoe","kick"
"leg","sneak","tread","slip","leap"
"arm","catch","switch","punch","poke"
"arm","scratch","scrub","peel","shake"
"leg","dance","kneel","skate","skip"
"leg","jump","ramble","wade","stomp"
"leg","prance","traipse","scuff","plod"
"arm","brush","bind","claw","twine"
"leg","inch","stray","mount","roam"
"leg","trek","step","climb","jog"
"leg","strut","glide","flee","march"
"arm","slap","knock","wrap","fold"
"arm","click","lift","chop","squeeze"
