"type","word1","word2","word3","word4"
"leg","ramble","glide","trudge","mount"
"arm","throw","twine","pat","lift"
"arm","pull","seize","dig","scrub"
"arm","punch","hack","click","fold"
"leg","sprint","tread","wobble","kick"
"leg","flee","skate","hop","stride"
"leg","hike","skip","jog","stagger"
"arm","wipe","chop","polish","carve"
"arm","catch","push","delve","dunk"
"leg","traipse","wander","sneak","pace"
"arm","stir","squeeze","switch","bind"
"leg","bounce","flit","stamp","scuff"
"arm","skim","clean","tug","clutch"
"leg","slip","climb","roam","crawl"
"arm","nip","pinch","claw","clap"
"leg","stomp","stray","leap","dance"
"arm","shake","rub","stab","scoop"
"arm","braid","wash","brush","slap"
"leg","stroll","slide","run","plod"
"arm","whip","grip","poke","wrap"
"arm","cut","knock","scrape","scratch"
"leg","limp","trek","kneel","trip"
"leg","jump","roll","slither","creep"
"arm","peel","bash","grab","toss"
"leg","rush","prance","tiptoe","wade"
"leg","walk","stumble","trot","strut"
"arm","grate","grasp","snatch","file"
"leg","sway","inch","march","step"
