"type","word1","word2","word3","word4"
"arm","wash","knock","scoop","claw"
"arm","poke","lift","peel","wrap"
"leg","sway","hike","stride","slip"
"leg","dance","jog","sneak","trek"
"arm","toss","seize","bind","grasp"
"leg","skate","rush","tread","wade"
"leg","slither","inch","stumble","kneel"
"leg","scuff","pace","traipse","crawl"
"arm","scrub","slap","nip","dunk"
"leg","jump","stamp","ramble","glide"
"leg","run","slide","march","bounce"
"leg","leap","tiptoe","roam","sprint"
"arm","brush","shake","carve","hack"
"arm","push","dig","chop","grip"
"arm","punch","squeeze","whip","scrape"
"leg","mount","hop","plod","wobble"
"arm","clean","clap","stir","braid"
"leg","stroll","strut","kick","step"
"arm","pat","grate","rub","switch"
"leg","flit","roll","flee","wander"
"arm","twine","pinch","skim","click"
"arm","fold","bash","file","wipe"
"leg","walk","limp","climb","skip"
"arm","throw","stab","polish","scratch"
"leg","stagger","trudge","prance","creep"
"arm","catch","pull","delve","cut"
"leg","trot","stray","trip","stomp"
"arm","snatch","tug","grab","clutch"
