"type","word1","word2","word3","word4"
"arm","braid","whip","pat","tug"
"leg","march","stride","skip","climb"
"leg","wobble","creep","flee","prance"
"arm","slap","squeeze","clap","chop"
"leg","hop","strut","pace","walk"
"leg","hike","roll","slide","step"
"arm","twine","punch","scrape","dig"
"arm","lift","grab","pinch","shake"
"arm","dunk","carve","poke","fold"
"leg","plod","rush","sprint","run"
"arm","wrap","rub","nip","brush"
"arm","click","claw","snatch","catch"
"leg","bounce","stumble","trot","kneel"
"leg","trip","crawl","mount","trudge"
"arm","wash","bash","delve","polish"
"arm","scratch","grasp","wipe","seize"
"leg","dance","jump","leap","tread"
"arm","clutch","bind","skim","knock"
"arm","stir","file","scrub","clean"
"leg","trek","skate","slither","flit"
"leg","roam","stroll","kick","stagger"
"arm","switch","stab","push","peel"
"arm","pull","scoop","toss","throw"
"leg","wade","stamp","tiptoe","limp"
"leg","inch","traipse","ramble","stray"
"arm","hack","grate","grip","cut"
"leg","wander","glide","sway","sneak"
"leg","slip","stomp","jog","scuff"
