"type","word1","word2","word3","word4"
"leg","sneak","inch","roll","jump"
"arm","clap","knock","poke","scrub"
"arm","slap","click","punch","dig"
"arm","rub","pinch","snatch","twine"
"leg","stagger","skip","roam","sprint"
"arm","polish","stab","switch","bash"
"leg","stride","stray","mount","trek"
"leg","slip","wander","flit","march"
"arm","shake","catch","toss","grab"
"arm","brush","squeeze","wipe","hack"
"leg","kick","slide","tread","stamp"
"arm","wrap","throw","fold","peel"
"leg","prance","leap","sway","trot"
"leg","hike","crawl","tiptoe","wobble"
"arm","grate","tug","clutch","grip"
"arm","dunk","pull","scratch","nip"
"leg","walk","glide","rush","skate"
"leg","ramble","trudge","plod","flee"
"arm","whip","cut","scrape","delve"
"leg","stumble","stomp","scuff","hop"
"arm","grasp","claw","file","lift"
"leg","traipse","trip","bounce","pace"
"arm","braid","skim","carve","wash"
"leg","run","strut","step","dance"
"leg","jog","wade","slither","stroll"
"arm","bind","scoop","chop","stir"
"arm","seize","push","pat","clean"
"leg","climb","creep","limp","kneel"
