"type","word1","word2","word3","word4"
"arm","clap","carve","grate","brush"
"arm","stab","lift","throw","pull"
"leg","traipse","sprint","glide","plod"
"arm","scoop","pat","scrape","scrub"
"leg","trek","stagger","stamp","stomp"
"leg","inch","wade","creep","crawl"
"arm","cut","grasp","skim","click"
"leg","jog","wobble","skip","roll"
"arm","twine","push","dunk","bind"
"arm","polish","fold","wrap","pinch"
"leg","trudge","trot","kick","slip"
"arm","tug","punch","slap","snatch"
"leg","sway","slither","hop","stumble"
"arm","whip","shake","grip","braid"
"leg","strut","flit","slide","climb"
"leg","pace","flee","bounce","prance"
"arm","wash","claw","scratch","toss"
"leg","scuff","wander","trip","mount"
"arm","grab","nip","knock","file"
"arm","seize","hack","peel","dig"
"leg","tread","tiptoe","skate","stroll"
"leg","kneel","sneak","roam","run"
"arm","switch","catch","rub","delve"
"leg","ramble","leap","stride","walk"
"arm","stir","bash","chop","squeeze"
"arm","clutch","clean","poke","wipe"
"leg","jump","limp","rush","stray"
"leg","march","hike","step","dance"
