"type","word1","word2","word3","word4"
"arm","stir","grip","delve","switch"
"arm","pat","shake","clutch","slap"
"leg","roll","jump","stride","stumble"
"arm","scratch","file","carve","brush"
"leg","stamp","hike","walk","glide"
"leg","dance","march","sneak","wobble"
"arm","scoop","grasp","clap","catch"
"arm","pinch","polish","throw","grate"
"leg","bounce","mount","slip","flit"
"leg","tread","stagger","jog","step"
"arm","bind","scrape","knock","grab"
"leg","skate","run","sway","rush"
"leg","traipse","stomp","plod","skip"
"leg","climb","crawl","pace","creep"
"arm","nip","claw","chop","skim"
"arm","click","scrub","seize","whip"
"leg","trek","hop","kneel","strut"
"arm","snatch","wash","stab","push"
"leg","trot","stroll","kick","tiptoe"
"arm","tug","rub","fold","cut"
"arm","wrap","twine","bash","clean"
"leg","roam","trip","slither","scuff"
"leg","wade","slide","prance","ramble"
"arm","toss","punch","braid","pull"
"arm","poke","dig","wipe","hack"
"arm","peel","lift","dunk","squeeze"
"leg","trudge","leap","wander","stray"
"leg","sprint","flee","limp","inch"
