"type","word1","word2","word3","word4"
"leg","wobble","bounce","skip","run"
"leg","stagger","mount","roll","jump"
"arm","scrape","dig","stab","punch"
"leg","sneak","creep","trot","stamp"
"leg","strut","rush","trudge","tiptoe"
"arm","claw","bind","delve","hack"
"arm","shake","wrap","scoop","scratch"
"leg","stumble","kneel","march","climb"
"arm","snatch","scrub","tug","grip"
"leg","limp","plod","tread","slither"
"arm","file","catch","whip","grate"
"leg","crawl","pace","sway","slide"
"leg","flit","stray","kick","dance"
"leg","hop","walk","hike","stroll"
"arm","wash","squeeze","carve","bash"
"arm","throw","rub","twine","brush"
"leg","stride","traipse","wander","skate"
"arm","pat","clean","chop","poke"
"leg","prance","trek","inch","wade"
"leg","glide","leap","step","ramble"
"arm","braid","wipe","grab","slap"
"leg","slip","scuff","stomp","roam"
"arm","stir","click","lift","fold"
"arm","skim","seize","push","clap"
"leg","flee","trip","sprint","jog"
"arm","switch","clutch","peel","toss"
"arm","cut","polish","knock","grasp"
"arm","nip","pinch","pull","dunk"
