"type","word1","word2","word3","word4"
"arm","whip","punch","knock","dunk"
"leg","hop","skate","wobble","kick"
"arm","scrape","pat","poke","nip"
"leg","walk","crawl","slip","wander"
"leg","plod","stray","run","stroll"
"arm","claw","tug","scrub","cut"
"arm","wipe","lift","catch","hack"
"leg","trip","pace","limp","flee"
"leg","sprint","skip","wade","stumble"
"arm","grasp","stab","grate","twine"
"leg","inch","stride","step","leap"
"leg","jog","jump","slither","strut"
"arm","dig","grab","click","clutch"
"leg","kneel","stagger","tiptoe","roll"
"arm","bash","pinch","push","file"
"leg","stomp","hike","ramble","tread"
"arm","fold","scoop","peel","polish"
"arm","clap","skim","chop","snatch"
"leg","traipse","climb","prance","roam"
"leg","march","sneak","bounce","rush"
"arm","slap","shake","brush","toss"
"arm","bind","carve","delve","squeeze"
"leg","sway","trudge","glide","scuff"
"leg","trot","dance","trek","stamp"
"arm","clean","wrap","rub","pull"
"arm","switch","throw","seize","grip"
"leg","creep","mount","flit","slide"
"arm","braid","stir","wash","scratch"
