"type","word1","word2","word3","word4"
"arm","hack","delve","stir","cut"
"leg","stumble","sway","run","rush"
"leg","stride","stroll","tiptoe","climb"
"arm","clap","lift","bind","dig"
"leg","march","stray","stagger","kick"
"leg","sneak","tread","traipse","trek"
"arm","braid","nip","knock","bash"
"arm","scoop","polish","switch","seize"
"leg","wobble","hop","prance","slip"
"leg","hike","scuff","skip","slither"
"arm","wash","punch","stab","slap"
"arm","peel","file","grasp","twine"
"leg","trip","trudge","flit","jump"
"arm","wrap","carve","pull","clean"
"leg","wander","leap","dance","glide"
"leg","roam","creep","limp","crawl"
"arm","wipe","skim","whip","toss"
"arm","tug","brush","scratch","pat"
"leg","trot","flee","skate","ramble"
"leg","jog","stomp","walk","stamp"
"arm","rub","pinch","poke","fold"
"arm","scrub","shake","grab","chop"
"leg","sprint","mount","strut","slide"
"leg","kneel","step","wade","bounce"
"arm","clutch","squeeze","claw","click"
"arm","throw","grate","catch","push"
"leg","pace","inch","plod","roll"
"arm","grip","dunk","scrape","snatch"
