"type","word1","word2","word3","word4"
"arm","switch","seize","push","grip"
"leg","skate","kneel","sway","slip"
"leg","trip","sneak","limp","roam"
"leg","hop","bounce","run","jump"
"arm","punch","tug","clap","bash"
"leg","roll","glide","slide","hike"
"arm","scrape","click","scrub","squeeze"
"leg","plod","mount","stroll","slither"
"arm","file","throw","wipe","skim"
"arm","pull","dig","carve","stir"
"arm","wash","toss","lift","peel"
"leg","crawl","wobble","strut","scuff"
"leg","climb","sprint","stomp","pace"
"arm","clutch","grab","dunk","catch"
"leg","step","ramble","skip","flee"
"leg","stumble","trek","stamp","wander"
"arm","braid","chop","slap","grate"
"arm","cut","brush","wrap","twine"
"leg","trot","creep","leap","tread"
"leg","flit","trudge","wade","prance"
"leg","march","rush","traipse","walk"
"arm","snatch","scoop","delve","stab"
"arm","shake","knock","nip","poke"
"leg","stride","kick","stagger","dance"
"leg","jog","tiptoe","stray","inch"
"arm","whip","fold","pinch","clean"
"arm","bind","grasp","hack","polish"
"arm","claw","pat","scratch","rub"
