"type","word1","word2","word3","word4"
"arm","whip","toss","pinch","punch"
"arm","carve","dunk","bind","hack"
"leg","slip","limp","glide","tread"
"leg","stomp","traipse","stumble","scuff"
"leg","wander","roll","leap","climb"
"arm","squeeze","stab","wipe","twine"
"arm","tug","lift","catch","file"
"leg","trudge","creep","trek","strut"
"leg","bounce","slither","march","stroll"
"arm","clean","click","wrap","grate"
"leg","sprint","kneel","trot","hop"
"leg","skate","wade","run","wobble"
"arm","bash","pull","chop","grip"
"arm","seize","delve","switch","fold"
"leg","rush","stamp","hike","roam"
"arm","push","claw","clutch","wash"
"leg","sway","stray","step","inch"
"arm","scrub","brush","scrape","polish"
"arm","shake","rub","stir","cut"
"arm","pat","knock","grab","peel"
"leg","tiptoe","stagger","jump","walk"
"leg","slide","dance","ramble","flee"
"arm","nip","dig","poke","scratch"
"arm","skim","clap","slap","scoop"
"leg","prance","skip","crawl","mount"
"leg","jog","plod","sneak","flit"
"leg","pace","stride","kick","trip"
"arm","grasp","snatch","throw","braid"
