"type","word1","word2","word3","word4"
"leg","trudge","flee","rush","stroll"
"leg","kneel","wobble","tiptoe","trot"
"arm","wrap","peel","tug","wipe"
"leg","inch","stamp","march","roll"
"leg","sway","hop","climb","mount"
"leg","trip","scuff","walk","bounce"
"arm","grate","pat","polish","pull"
"leg","crawl","sprint","hike","stagger"
"leg","stumble","leap","prance","wander"
"arm","twine","bash","nip","carve"
"leg","wade","slide","jump","dance"
"arm","grasp","shake","braid","chop"
"arm","slap","catch","file","seize"
"arm","clap","delve","scoop","punch"
"leg","step","slip","roam","sneak"
"arm","dunk","skim","pinch","bind"
"arm","clutch","grab","switch","stab"
"arm","toss","wash","hack","scratch"
"leg","flit","plod","kick","strut"
"arm","poke","stir","squeeze","brush"
"arm","click","throw","scrape","clean"
"arm","grip","snatch","fold","whip"
"leg","skate","run","creep","trek"
"leg","stride","tread","ramble","jog"
"arm","rub","scrub","lift","cut"
"leg","stomp","pace","traipse","limp"
"arm","knock","claw","push","dig"
"leg","skip","stray","slither","glide"
