"type","word1","word2","word3","word4"
"leg","climb","traipse","stagger","glide"
"leg","kick","stray","slip","trek"
"arm","punch","chop","dunk","twine"
"leg","flee","sneak","plod","limp"
"arm","clutch","catch","grate","pull"
"leg","dance","crawl","jump","strut"
"arm","scratch","cut","poke","brush"
"leg","trip","hike","mount","step"
"arm","push","carve","dig","clap"
"arm","toss","wrap","shake","bind"
"leg","wander","stride","skip","tread"
"arm","wipe","wash","slap","grasp"
"arm","pat","grab","seize","throw"
"arm","delve","clean","bash","hack"
"leg","creep","stroll","leap","march"
"leg","flit","wade","kneel","slide"
"arm","file","knock","scrub","pinch"
"leg","trot","tiptoe","bounce","run"
"arm","stab","scrape","whip","peel"
"leg","stamp","skate","trudge","jog"
"arm","nip","scoop","tug","click"
"leg","roll","roam","stomp","inch"
"arm","braid","claw","stir","lift"
"leg","scuff","prance","sprint","stumble"
"arm","squeeze","fold","rub","snatch"
"arm","grip","polish","switch","skim"
"leg","hop","rush","sway","ramble"
"leg","pace","slither","wobble","walk"
