"type","word1","word2","word3","word4"
"arm","toss","switch","bash","braid"
"arm","scrub","grate","scrape","poke"
"leg","inch","pace","stumble","tiptoe"
"arm","grasp","skim","carve","polish"
"leg","stray","traipse","step","stamp"
"arm","seize","lift","bind","wash"
"arm","dunk","grab","scoop","wipe"
"leg","wander","glide","march","jog"
"arm","file","click","stir","chop"
"arm","hack","cut","tug","pinch"
"leg","sneak","stomp","kneel","roll"
"arm","clean","pat","rub","shake"
"arm","slap","delve","twine","scratch"
"leg","flit","roam","slide","flee"
"leg","walk","wade","strut","slip"
"arm","push","clutch","clap","nip"
"leg","tread","jump","plod","trudge"
"leg","mount","hike","skip","scuff"
"leg","stagger","run","crawl","hop"
"arm","fold","peel","wrap","pull"
"leg","trot","ramble","sprint","dance"
"arm","claw","stab","grip","knock"
"leg","stride","climb","bounce","wobble"
"leg","skate","slither","sway","trip"
"arm","brush","dig","whip","snatch"
"leg","leap","stroll","trek","prance"
"arm","throw","squeeze","punch","catch"
"leg","creep","limp","kick","rush"
