"type","word1","word2","word3","word4"
"leg","stray","pace","trek","prance"
"leg","walk","roam","traipse","run"
"arm","clean","squeeze","grasp","seize"
"arm","shake","catch","pull","grab"
"leg","glide","wobble","jump","tiptoe"
"arm","lift","nip","stir","bind"
"arm","scoop","toss","wipe","dig"
"leg","stroll","slither","ramble","kneel"
"leg","plod","stomp","trot","scuff"
"leg","hop","stride","wade","tread"
"arm","snatch","clap","braid","grate"
"leg","skip","creep","strut","limp"
"arm","click","fold","push","whip"
"leg","crawl","stamp","slip","flit"
"leg","march","step","flee","rush"
"leg","kick","bounce","jog","sprint"
"arm","stab","rub","punch","tug"
"leg","stumble","slide","hike","roll"
"arm","poke","throw","wrap","chop"
"arm","grip","skim","slap","wash"
"arm","scratch","dunk","carve","knock"
"leg","trip","sneak","skate","inch"
"arm","twine","pat","cut","pinch"
"arm","scrub","scrape","switch","claw"
"leg","stagger","dance","trudge","leap"
"arm","clutch","file","peel","brush"
"leg","wander","sway","climb","mount"
"arm","polish","hack","delve","bash"
