"type","word1","word2","word3","word4"
"leg","tread","trot","step","flee"
"leg","flit","sway","creep","strut"
"arm","switch","throw","braid","scrub"
"leg","slither","trudge","mount","crawl"
"leg","stumble","leap","slide","kneel"
"arm","grasp","hack","toss","slap"
"leg","walk","plod","wade","limp"
"arm","pull","scrape","grab","claw"
"arm","bash","delve","seize","pinch"
"leg","stride","sneak","stroll","skate"
"leg","hop","scuff","skip","roll"
"leg","traipse","run","pace","bounce"
"arm","wash","poke","shake","snatch"
"arm","squeeze","file","nip","rub"
"leg","hike","wander","kick","march"
"arm","cut","scratch","twine","dig"
"arm","lift","clutch","fold","grate"
"leg","sprint","ramble","climb","dance"
"arm","push","scoop","wipe","dunk"
"leg","jog","glide","prance","stagger"
"arm","carve","stir","peel","skim"
"arm","bind","punch","catch","grip"
"leg","stamp","tiptoe","jump","stomp"
"leg","slip","inch","wobble","roam"
"arm","pat","clap","stab","polish"
"leg","trip","rush","stray","trek"
"arm","whip","chop","clean","tug"
"arm","wrap","knock","brush","click"
