"type","word1","word2","word3","word4"
"arm","squeeze","wrap","scrub","hack"
"leg","sprint","flit","tread","mount"
"arm","clean","polish","dunk","seize"
"arm","claw","push","click","grip"
"leg","stray","hike","trip","roll"
"leg","jog","crawl","flee","tiptoe"
"arm","nip","pinch","switch","stab"
"leg","bounce","stagger","stomp","stride"
"arm","wipe","twine","delve","brush"
"leg","pace","wobble","hop","stroll"
"leg","jump","run","slide","dance"
"arm","wash","poke","braid","carve"
"arm","toss","scrape","slap","stir"
"leg","scuff","roam","inch","prance"
"arm","scoop","clap","catch","bash"
"leg","creep","trek","stumble","sway"
"leg","kick","slither","trudge","strut"
"leg","leap","glide","skip","kneel"
"arm","rub","knock","tug","bind"
"arm","clutch","file","dig","scratch"
"leg","walk","traipse","slip","plod"
"arm","snatch","skim","fold","grab"
"leg","limp","rush","wander","march"
"leg","wade","skate","trot","stamp"
"leg","step","climb","ramble","sneak"
"arm","throw","grate","shake","peel"
"arm","lift","cut","punch","chop"
"arm","pull","pat","whip","grasp"
