"type","word1","word2","word3","word4"
"leg","slither","wade","skate","inch"
"leg","step","tread","ramble","sprint"
"arm","dig","hack","stir","lift"
"arm","braid","grasp","whip","knock"
"leg","pace","limp","flit","flee"
"arm","peel","clean","fold","scoop"
"leg","roll","creep","kneel","plod"
"arm","skim","shake","grip","seize"
"arm","wipe","twine","polish","poke"
"arm","pinch","tug","file","bind"
"leg","jog","hike","climb","scuff"
"leg","run","slip","stroll","trot"
"arm","scratch","catch","pat","squeeze"
"arm","clutch","brush","grab","slap"
"leg","mount","bounce","roam","trip"
"leg","crawl","stray","skip","sway"
"leg","stomp","stagger","trek","slide"
"arm","scrub","nip","rub","click"
"arm","cut","toss","grate","snatch"
"leg","walk","glide","wobble","dance"
"leg","sneak","prance","kick","tiptoe"
"arm","stab","wash","clap","switch"
"leg","leap","traipse","jump","trudge"
"leg","wander","rush","strut","stride"
"arm","scrape","pull","wrap","chop"
"leg","hop","march","stamp","stumble"
"arm","dunk","carve","throw","bash"
"arm","delve","push","claw","punch"
