"type","word1","word2","word3","word4"
"arm","brush","clutch","carve","clean"
"leg","plod","skate","mount","wander"
"arm","whip","twine","grate","cut"
"leg","stomp","jog","wade","skip"
"leg","pace","step","stride","dance"
"leg","hop","jump","strut","trip"
"arm","wipe","scoop","scratch","punch"
"leg","scuff","flee","rush","slither"
"arm","braid","lift","grab","claw"
"leg","slide","sprint","trot","bounce"
"leg","walk","tiptoe","climb","wobble"
"leg","traipse","roam","sway","trudge"
"arm","squeeze","bash","slap","toss"
"arm","fold","poke","pat","stab"
"leg","march","limp","glide","roll"
"arm","knock","grasp","push","polish"
"arm","scrape","tug","seize","click"
"leg","stamp","flit","stagger","slip"
"arm","dunk","skim","clap","file"
"arm","pinch","wash","delve","peel"
"leg","run","ramble","stray","leap"
"arm","scrub","nip","rub","stir"
"leg","kneel","creep","kick","trek"
"arm","bind","dig","chop","hack"
"arm","grip","catch","throw","pull"
"leg","sneak","stroll","crawl","inch"
"leg","stumble","prance","hike","tread"
"arm","shake","snatch","wrap","switch"
