"type","word1","word2","word3","word4"
"arm","seize","grip","pinch","rub"
"arm","cut","bind","dig","dunk"
"arm","claw","catch","punch","twine"
"leg","crawl","roll","creep","march"
"leg","stumble","walk","jump","trot"
"leg","sneak","dance","tiptoe","sprint"
"arm","grasp","chop","snatch","carve"
"leg","roam","kneel","slip","rush"
"leg","traipse","jog","step","kick"
"leg","climb","wade","stroll","flit"
"arm","lift","hack","switch","tug"
"arm","braid","toss","wipe","squeeze"
"leg","skip","inch","bounce","pace"
"arm","slap","grate","whip","throw"
"arm","grab","clap","stab","clean"
"leg","sway","trip","prance","stray"
"arm","fold","scratch","file","knock"
"leg","glide","slither","skate","scuff"
"arm","pull","wrap","skim","push"
"leg","tread","stride","hop","wander"
"arm","scrape","bash","scrub","delve"
"leg","strut","ramble","flee","hike"
"arm","polish","brush","click","peel"
"leg","trudge","wobble","run","stagger"
"arm","shake","nip","poke","scoop"
"leg","slide","stamp","plod","mount"
"leg","stomp","trek","leap","limp"
"arm","pat","clutch","stir","wash"
