"type","word1","word2","word3","word4"
"arm","pull","grab","shake","dunk"
"arm","clap","scratch","pinch","skim"
"leg","hop","trip","stagger","plod"
"arm","claw","nip","push","polish"
"leg","stomp","traipse","leap","mount"
"arm","toss","click","switch","chop"
"arm","cut","scoop","whip","rub"
"leg","slither","jog","kick","slide"
"leg","strut","trek","march","flit"
"arm","wrap","fold","clutch","peel"
"arm","pat","grasp","punch","grate"
"arm","clean","lift","hack","slap"
"leg","hike","sway","dance","skate"
"arm","catch","scrub","wipe","snatch"
"arm","grip","wash","throw","tug"
"arm","stir","knock","file","scrape"
"leg","pace","roam","wander","tread"
"arm","braid","squeeze","brush","twine"
"leg","crawl","limp","trot","trudge"
"leg","inch","tiptoe","bounce","slip"
"leg","scuff","prance","jump","wobble"
"arm","stab","bind","seize","carve"
"leg","stray","flee","sprint","stroll"
"leg","roll","creep","wade","climb"
"leg","kneel","skip","ramble","sneak"
"arm","delve","poke","dig","bash"
"leg","glide","rush","stumble","run"
"leg","stride","walk","stamp","step"
