"type","word1","word2","word3","word4"
"leg","glide","trip","prance","flee"
"arm","punch","stir","grip","snatch"
"arm","pull","brush","slap","delve"
"leg","rush","kneel","wander","run"
"arm","tug","carve","switch","wash"
"arm","hack","stab","scoop","dig"
"arm","wipe","skim","clean","grab"
"leg","skate","sway","sprint","stroll"
"leg","stomp","leap","climb","stumble"
"arm","toss","knock","lift","nip"
"leg","wade","limp","mount","march"
"leg","slither","stagger","sneak","bounce"
"leg","stride","skip","stamp","hike"
"arm","scratch","squeeze","scrub","rub"
"leg","tread","slip","trek","pace"
"arm","grate","pinch","grasp","shake"
"arm","catch","fold","whip","click"
"arm","wrap","poke","clutch","seize"
"leg","hop","kick","jog","ramble"
"arm","polish","push","bash","scrape"
"leg","trudge","plod","traipse","dance"
"leg","strut","flit","roam","crawl"
"arm","dunk","clap","twine","claw"
"arm","braid","cut","throw","chop"
"leg","jump","wobble","walk","tiptoe"
"leg","stray","step","trot","roll"
"arm","pat","peel","bind","file"
"leg","creep","scuff","slide","inch"
