"type","word1","word2","word3","word4"
"arm","lift","stab","throw","seize"
"arm","delve","scrub","switch","click"
"leg","stamp","walk","jog","creep"
"leg","pace","tiptoe","strut","skate"
"arm","grate","shake","squeeze","clap"
"leg","ramble","wander","slip","trot"
"leg","rush","scuff","crawl","stumble"
"leg","stray","slide","glide","step"
"arm","catch","pat","punch","braid"
"leg","trip","run","flit","tread"
"leg","trudge","bounce","leap","kneel"
"arm","whip","skim","scratch","chop"
"arm","scoop","wrap","carve","cut"
"leg","skip","wobble","jump","traipse"
"leg","march","inch","limp","plod"
"leg","hike","sprint","kick","hop"
"arm","wash","tug","peel","stir"
"arm","file","bind","twine","poke"
"leg","stomp","roll","sway","flee"
"arm","toss","dig","polish","pull"
"leg","stagger","climb","stride","sneak"
"arm","grasp","rub","scrape","push"
"leg","slither","mount","stroll","trek"
"arm","nip","grip","claw","grab"
"arm","knock","hack","snatch","dunk"
"leg","wade","prance","roam","dance"
"arm","clutch","fold","pinch","bash"
"arm","clean","wipe","brush","slap"
