"type","word1","word2","word3","word4"
"leg","stray","jump","stumble","hop"
"leg","crawl","slip","flee","roam"
"arm","squeeze","polish","scoop","shake"
"leg","kneel","jog","sway","kick"
"arm","brush","scrape","grasp","bash"
"arm","cut","click","catch","bind"
"leg","glide","stride","trek","climb"
"arm","rub","carve","scrub","pat"
"leg","hike","slide","leap","trip"
"arm","dunk","punch","throw","dig"
"leg","march","mount","skip","limp"
"arm","delve","wipe","snatch","pull"
"arm","braid","knock","stab","chop"
"arm","push","nip","clap","toss"
"leg","slither","skate","sprint","stroll"
"leg","pace","prance","trot","bounce"
"leg","wander","rush","traipse","strut"
"arm","skim","twine","clean","peel"
"leg","stomp","flit","tiptoe","trudge"
"arm","seize","grate","grip","stir"
"leg","stamp","tread","dance","wobble"
"arm","fold","grab","pinch","slap"
"leg","roll","ramble","walk","creep"
"leg","stagger","step","sneak","inch"
"arm","lift","hack","clutch","switch"
"arm","poke","scratch","whip","tug"
"arm","wash","wrap","claw","file"
"leg","scuff","run","wade","plod"
