"type","word1","word2","word3","word4"
"arm","squeeze","carve","wrap","wash"
"arm","lift","seize","peel","cut"
"leg","kneel","tiptoe","mount","trip"
"arm","switch","push","braid","slap"
"arm","snatch","scoop","clap","grip"
"leg","leap","wobble","stamp","rush"
"leg","pace","sprint","slide","climb"
"leg","walk","traipse","hop","sway"
"arm","scrub","punch","polish","fold"
"arm","twine","throw","pat","skim"
"leg","glide","crawl","hike","stumble"
"leg","trot","step","sneak","trudge"
"arm","wipe","pull","pinch","rub"
"arm","toss","bind","click","clutch"
"leg","skate","scuff","skip","bounce"
"arm","stab","whip","shake","grate"
"leg","kick","roll","prance","trek"
"leg","jog","wade","stomp","slip"
"arm","nip","dig","brush","file"
"leg","wander","ramble","jump","stagger"
"arm","claw","dunk","knock","scrape"
"arm","tug","hack","delve","scratch"
"leg","inch","roam","limp","flit"
"leg","creep","run","plod","stray"
"arm","grab","grasp","catch","clean"
"arm","poke","stir","bash","chop"
"leg","strut","dance","stride","flee"
"leg","stroll","tread","slither","march"
