"type","word1","word2","word3","word4"
"leg","slip","leap","sneak","rush"
"leg","kick","limp","trip","stagger"
"arm","peel","grab","clean","polish"
"arm","grate","switch","poke","wipe"
"arm","toss","scoop","carve","seize"
"leg","hike","creep","trek","crawl"
"leg","walk","roam","march","stroll"
"leg","sprint","jog","stray","wade"
"arm","file","scratch","dig","braid"
"leg","stomp","stride","sway","wander"
"arm","grip","claw","throw","stir"
"arm","snatch","hack","chop","wrap"
"leg","scuff","flit","tread","run"
"arm","push","tug","click","delve"
"leg","tiptoe","mount","inch","plod"
"arm","skim","punch","stab","pat"
"arm","catch","slap","whip","dunk"
"arm","pull","nip","twine","brush"
"leg","slide","slither","flee","wobble"
"leg","skip","glide","stumble","ramble"
"arm","lift","clutch","bash","fold"
"arm","pinch","squeeze","clap","wash"
"arm","shake","cut","knock","rub"
"leg","roll","step","traipse","strut"
"arm","grasp","bind","scrape","scrub"
"leg","trot","dance","jump","pace"
"leg","prance","trudge","stamp","climb"
"leg","skate","bounce","kneel","hop"
