"type","word1","word2","word3","word4"
"arm","switch","grab","grate","nip"
"leg","trudge","run","leap","stumble"
"arm","snatch","hack","rub","toss"
"leg","pace","tread","kneel","bounce"
"leg","flee","hop","jump","wobble"
"arm","pat","punch","bind","grasp"
"arm","clutch","carve","cut","whip"
"leg","march","walk","roll","stroll"
"leg","glide","sway","traipse","jog"
"arm","bash","claw","wipe","wash"
"leg","stride","inch","dance","wade"
"leg","limp","step","flit","trek"
"arm","polish","click","scrape","braid"
"leg","roam","slip","trip","plod"
"leg","slither","scuff","wander","stomp"
"arm","squeeze","push","wrap","brush"
"leg","rush","tiptoe","strut","slide"
"arm","catch","scoop","dig","peel"
"leg","climb","stamp","trot","kick"
"arm","grip","fold","twine","clean"
"arm","tug","stir","clap","throw"
"leg","mount","sprint","skate","stagger"
"arm","knock","skim","file","chop"
"arm","shake","poke","scrub","pull"
"arm","dunk","stab","scratch","slap"
"leg","crawl","hike","prance","skip"
"leg","creep","stray","ramble","sneak"
"arm","delve","pinch","seize","lift"
