"type","word1","word2","word3","word4"
"leg","wade","leap","trudge","climb"
"leg","skip","traipse","step","roam"
"arm","carve","scrape","knock","cut"
"arm","grasp","grate","shake","punch"
"arm","poke","twine","squeeze","braid"
"leg","jog","crawl","stagger","slide"
"leg","hike","march","kick","sneak"
"leg","slip","run","creep","sway"
"arm","push","clutch","wrap","toss"
"arm","whip","skim","grip","dig"
"leg","skate","plod","stroll","strut"
"leg","glide","wobble","flee","stamp"
"arm","seize","bind","scratch","polish"
"leg","pace","bounce","stray","prance"
"arm","claw","grab","lift","clean"
"arm","delve","click","nip","scrub"
"leg","limp","flit","kneel","wander"
"leg","jump","dance","rush","mount"
"arm","rub","hack","peel","catch"
"leg","scuff","stride","tiptoe","ramble"
"arm","pat","bash","dunk","stir"
"leg","stumble","inch","slither","trot"
"arm","slap","tug","wash","brush"
"leg","stomp","roll","tread","trip"
"arm","fold","snatch","scoop","stab"
"arm","pinch","wipe","pull","switch"
"leg","trek","hop","sprint","walk"
"arm","clap","chop","throw","file"
