"type","word1","word2","word3","word4"
"leg","traipse","jump","trudge","kneel"
"leg","bounce","tiptoe","stumble","wander"
"arm","clap","knock","click","claw"
"leg","hike","skate","jog","slip"
"leg","step","roll","flit","crawl"
"leg","mount","trek","stomp","hop"
"arm","throw","pat","stir","squeeze"
"arm","scratch","scoop","push","switch"
"arm","nip","hack","stab","lift"
"leg","stagger","ramble","prance","run"
"leg","kick","stray","stamp","climb"
"arm","dunk","twine","pinch","bash"
"leg","plod","wade","trip","sneak"
"arm","snatch","wash","pull","grate"
"leg","sway","stride","tread","skip"
"arm","slap","toss","tug","catch"
"leg","dance","scuff","strut","walk"
"leg","slither","roam","trot","inch"
"arm","polish","clean","peel","whip"
"arm","wrap","cut","scrub","rub"
"leg","sprint","rush","pace","wobble"
"arm","skim","grab","braid","wipe"
"leg","limp","glide","slide","stroll"
"arm","seize","dig","clutch","delve"
"arm","fold","brush","carve","chop"
"leg","flee","march","creep","leap"
"arm","grip","poke","punch","bind"
"arm","scrape","shake","grasp","file"
