"type","word1","word2","word3","word4"
"leg","limp","run","sneak","slither"
"leg","stride","trudge","tiptoe","trek"
"arm","bash","scratch","scoop","click"
"arm","clap","twine","push","pull"
"arm","throw","dunk","rub","catch"
"leg","stroll","step","stumble","stomp"
"arm","switch","chop","bind","tug"
"arm","grip","stab","brush","pat"
"leg","wander","stray","kneel","roll"
"leg","strut","crawl","glide","plod"
"leg","creep","walk","hop","skate"
"arm","nip","peel","knock","hack"
"leg","scuff","trot","leap","inch"
"leg","skip","stagger","wobble","sprint"
"arm","wipe","pinch","skim","polish"
"arm","lift","poke","punch","file"
"leg","flit","sway","bounce","traipse"
"arm","delve","whip","claw","squeeze"
"arm","grab","fold","clutch","braid"
"arm","snatch","cut","seize","shake"
"leg","jump","rush","pace","stamp"
"arm","grate","grasp","wash","wrap"
"leg","ramble","slip","trip","kick"
"leg","mount","tread","slide","wade"
"arm","scrub","slap","stir","toss"
"leg","dance","roam","jog","march"
"leg","flee","hike","climb","prance"
"arm","clean","scrape","carve","dig"
