"type","word1","word2","word3","word4"
"arm","seize","file","wipe","switch"
"arm","wrap","scrub","twine","pat"
"leg","stray","limp","stamp","trot"
"leg","stagger","jog","wade","slip"
"arm","claw","catch","dunk","rub"
"leg","crawl","step","trek","climb"
"leg","flee","run","stomp","ramble"
"arm","scrape","pull","carve","braid"
"leg","skip","flit","roam","stumble"
"arm","pinch","punch","chop","hack"
"arm","whip","knock","squeeze","polish"
"leg","march","kneel","hop","creep"
"leg","trip","kick","tiptoe","traipse"
"arm","bind","brush","grip","stab"
"leg","jump","rush","slither","glide"
"leg","hike","wander","slide","dance"
"arm","dig","clutch","stir","peel"
"leg","plod","scuff","roll","skate"
"leg","walk","inch","trudge","prance"
"arm","fold","toss","bash","clap"
"arm","slap","poke","scoop","grab"
"leg","strut","bounce","sprint","wobble"
"arm","push","scratch","lift","grate"
"arm","clean","delve","nip","throw"
"arm","wash","snatch","shake","cut"
"leg","stroll","sway","sneak","stride"
"leg","pace","leap","tread","mount"
"arm","tug","skim","click","grasp"
