"type","word1","word2","word3","word4"
"leg","prance","sprint","plod","dance"
"arm","push","dig","scrub","polish"
"arm","seize","knock","dunk","squeeze"
"leg","jog","roll","kick","stride"
"leg","kneel","wobble","trip","pace"
"arm","scratch","lift","bash","stir"
"leg","trek","step","creep","trudge"
"arm","grab","click","carve","pull"
"leg","stamp","tiptoe","slither","trot"
"leg","stroll","skip","stumble","flee"
"arm","brush","braid","rub","delve"
"arm","peel","pat","clean","hack"
"leg","hike","stray","wander","glide"
"arm","fold","claw","grasp","toss"
"leg","sway","run","limp","ramble"
"arm","scrape","grip","pinch","scoop"
"leg","strut","stomp","sneak","skate"
"arm","wipe","switch","twine","bind"
"arm","punch","stab","slap","poke"
"arm","cut","catch","file","shake"
"leg","inch","slide","scuff","walk"
"arm","clutch","tug","whip","snatch"
"arm","clap","nip","wash","chop"
"leg","jump","traipse","bounce","stagger"
"arm","throw","skim","wrap","grate"
"leg","climb","leap","wade","roam"
"leg","mount","tread","slip","march"
"leg","hop","rush","flit","crawl"
