"type","word1","word2","word3","word4"
"leg","crawl","dance","bounce","traipse"
"arm","clean","bind","chop","grab"
"arm","dig","slap","snatch","file"
"leg","tiptoe","leap","slither","jog"
"arm","rub","toss","pat","seize"
"arm","click","punch","carve","push"
"leg","limp","flee","glide","wobble"
"arm","skim","dunk","clutch","bash"
"leg","creep","stumble","stamp","run"
"leg","wander","climb","stray","stagger"
"arm","stir","whip","cut","fold"
"leg","kick","step","sway","scuff"
"arm","scratch","brush","hack","lift"
"arm","grate","twine","shake","grip"
"arm","braid","scrape","scrub","polish"
"leg","inch","kneel","stroll","skate"
"arm","switch","wipe","pull","peel"
"leg","slide","roll","trot","flit"
"leg","plod","march","roam","wade"
"leg","mount","hop","tread","sprint"
"arm","knock","claw","scoop","catch"
"leg","slip","prance","skip","jump"
"leg","trek","strut","rush","stride"
"leg","trudge","pace","ramble","hike"
"arm","wrap","poke","pinch","delve"
"leg","trip","sneak","walk","stomp"
"arm","squeeze","clap","tug","nip"
"arm","throw","stab","grasp","wash"
